LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
36.78551,10.15781,2013,03,03,    6.20,    3.90,    2.86,    2.29,    9.06,    6.19,    4.75,    3.29,              0.61,-999,              4.45
36.78551,10.15781,2013,03,04,    5.18,    4.93,    4.70,    2.84,    9.88,    7.77,    7.59,    5.76,              0.64,              4.88,              4.86
36.78551,10.15781,2013,03,05,    9.03,    7.22,    9.32,    7.25,   18.35,   14.47,   14.41,   11.40,              0.11,-999,              0.86
36.78551,10.15781,2013,03,06,   13.92,   11.17,    2.53,    1.61,   16.45,   12.78,    7.35,    5.57,              0.65,              4.91,              4.86
36.78551,10.15781,2013,03,07,    6.26,    5.48,    3.63,    1.96,    9.89,    7.44,    6.41,    4.29,              0.60,-999,              4.61
36.78551,10.15781,2013,03,08,    8.40,    7.34,    5.00,    2.84,   13.41,   10.18,    8.11,    5.43,              0.61,              5.03,              4.66
36.78551,10.15781,2013,03,09,    3.43,    2.63,    3.26,    2.54,    6.69,    5.17,    5.41,    3.57,              0.29,-999,              2.26
36.78551,10.15781,2013,03,10,    6.64,    5.15,    3.37,    2.75,   10.01,    7.90,    5.86,    4.15,              0.63,-999,              4.83
36.78551,10.15781,2013,03,11,    4.05,    4.09,    5.86,    3.78,    9.91,    7.87,    7.63,    5.36,              0.64,              5.22,              4.96
36.78551,10.15781,2013,03,12,    4.82,    4.71,    4.77,    2.97,    9.59,    7.68,    7.21,    5.11,              0.56,-999,              4.48
36.78551,10.15781,2013,03,13,    5.40,    4.75,    5.16,    3.10,   10.57,    7.85,    7.70,    5.54,              0.16,-999,              1.30
36.78551,10.15781,2013,03,14,   10.68,    9.26,   10.33,    7.61,   21.02,   16.88,   16.85,   13.18,              0.40,-999,              3.24
36.78551,10.15781,2013,03,15,    9.41,    8.23,   10.38,    7.75,   19.78,   15.98,   15.88,   12.35,              0.53,-999,              4.37
36.78551,10.15781,2013,03,16,   11.39,    8.20,    0.74,    0.79,   12.13,    9.00,    7.32,    5.40,              0.56,-999,              4.50
36.78551,10.15781,2013,03,17,    4.26,    2.72,    6.23,    4.45,   10.48,    7.17,    8.47,    6.03,              0.59,-999,              4.87
36.78551,10.15781,2013,03,18,    4.81,    3.23,    4.02,    3.23,    8.82,    6.46,    7.38,    5.06,              0.48,-999,              4.02
36.78551,10.15781,2013,03,19,    7.71,    5.58,    1.13,    0.95,    8.84,    6.54,    5.34,    3.73,              0.70,-999,              5.72
36.78551,10.15781,2013,03,20,    9.21,    6.73,    1.70,    1.45,   10.91,    8.19,    6.42,    4.51,              0.65,              5.58,              5.39
36.78551,10.15781,2013,03,21,   11.86,    9.42,    3.32,    2.47,   15.18,   11.89,   11.44,    8.93,              0.69,              5.91,              5.89
36.78551,10.15781,2013,03,22,    6.06,    4.44,    0.57,    0.16,    6.63,    4.60,    3.86,    2.58,              0.68,              5.95,              5.84
36.78551,10.15781,2013,03,23,   10.46,    7.39,    0.61,    0.41,   11.07,    7.80,    5.78,    4.16,              0.67,              5.93,              5.81
36.78551,10.15781,2013,03,24,    6.55,    5.20,    4.57,    3.66,   11.12,    8.86,    8.25,    5.99,              0.65,-999,              5.66
36.78551,10.15781,2013,03,25,    8.62,    7.69,    8.92,    6.21,   17.53,   13.91,   13.69,   10.43,              0.38,-999,              3.33
36.78551,10.15781,2013,03,26,    5.65,    4.99,    6.78,    4.56,   12.43,    9.55,    9.31,    6.76,              0.63,-999,              5.44
36.78551,10.15781,2013,03,27,    4.50,    3.38,    2.49,    1.65,    6.98,    5.03,    5.70,    3.84,              0.61,-999,              5.35
36.78551,10.15781,2013,03,28,    4.29,    3.06,    1.74,    1.30,    6.04,    4.36,    3.62,    2.63,              0.65,-999,              5.90
36.78551,10.15781,2013,03,29,    3.82,    3.76,    5.59,    3.44,    9.41,    7.20,    7.43,    5.15,              0.69,              6.07,              6.04
36.78551,10.15781,2013,03,30,    5.73,    4.99,    5.77,    3.57,   11.50,    8.55,    8.27,    5.82,              0.50,-999,              4.51
36.78551,10.15781,2013,03,31,    5.48,    4.58,    2.50,    1.46,    7.98,    6.04,    6.36,    4.44,              0.60,              6.22,              5.43
36.78551,10.15781,2013,04,01,    4.17,    3.39,    2.28,    1.36,    6.45,    4.75,    4.63,    3.19,              0.62,-999,              5.58
36.78551,10.15781,2013,04,02,    7.11,    7.10,    5.46,    2.89,   12.57,    9.99,   10.28,    7.53,              0.40,-999,              3.70
36.78551,10.15781,2013,04,03,    9.94,    7.20,    1.18,    0.90,   11.11,    8.09,    7.03,    4.99,              0.64,              6.01,              5.93
36.78551,10.15781,2013,04,04,    9.47,    7.49,    5.09,    3.63,   14.56,   11.12,    9.79,    7.14,              0.64,-999,              5.98
36.78551,10.15781,2013,04,05,    5.12,    3.42,    3.36,    2.90,    8.48,    6.32,    6.37,    4.43,              0.61,-999,              5.74
36.78551,10.15781,2013,04,06,    9.64,    7.77,    3.30,    2.50,   12.94,   10.27,    8.08,    6.07,              0.51,-999,              4.71
36.78551,10.15781,2013,04,07,    5.13,    5.07,   10.27,    7.60,   15.40,   12.67,   12.47,    9.80,              0.47,-999,              4.56
36.78551,10.15781,2013,04,08,    8.93,    6.73,    0.92,    0.66,    9.85,    7.39,    4.88,    3.63,              0.63,              6.17,              6.12
36.78551,10.15781,2013,04,09,    1.65,    1.42,    2.40,    1.60,    4.05,    3.03,    3.07,    2.19,              0.59,              6.16,              5.55
36.78551,10.15781,2013,04,10,    3.04,    2.40,    3.51,    2.71,    6.55,    5.11,    4.96,    3.45,              0.53,-999,              5.12
36.78551,10.15781,2013,04,11,    5.02,    2.58,    2.42,    2.23,    7.44,    4.81,    5.50,    3.74,              0.63,-999,              6.16
36.78551,10.15781,2013,04,12,    5.27,    3.14,    2.15,    1.61,    7.42,    4.76,    4.63,    3.13,              0.62,              6.21,              6.03
36.78551,10.15781,2013,04,13,    1.98,    1.53,    2.68,    2.25,    4.67,    3.79,    3.74,    2.69,              0.61,-999,              5.83
36.78551,10.15781,2013,04,14,    4.07,    3.62,    2.90,    2.17,    6.98,    5.79,    5.11,    3.76,              0.64,              6.40,              6.36
36.78551,10.15781,2013,04,15,    2.67,    1.86,    3.59,    2.41,    6.26,    4.27,    4.70,    3.38,              0.63,              6.44,              6.39
36.78551,10.15781,2013,04,16,    3.46,    1.93,    0.87,    0.89,    4.33,    2.83,    2.80,    2.06,              0.68,              6.55,              6.52
36.78551,10.15781,2013,04,17,    3.60,    2.87,    1.15,    0.87,    4.75,    3.74,    2.64,    2.07,              0.66,              6.51,              6.42
36.78551,10.15781,2013,04,18,    4.44,    3.97,    0.21,    0.16,    4.66,    4.12,    2.54,    2.03,              0.64,              6.62,              6.57
36.78551,10.15781,2013,04,19,    3.64,    1.76,    1.02,    0.86,    4.66,    2.61,    2.84,    2.09,              0.68,              6.66,              6.66
36.78551,10.15781,2013,04,20,    4.97,    4.86,    3.36,    2.37,    8.34,    7.23,    6.66,    5.23,              0.54,-999,              5.51
36.78551,10.15781,2013,04,21,    4.27,    2.30,    3.01,    2.97,    7.28,    5.27,    5.05,    4.02,              0.56,-999,              5.68
36.78551,10.15781,2013,04,22,    2.80,    3.10,    4.42,    3.24,    7.22,    6.33,    5.44,    4.20,              0.55,-999,              5.69
36.78551,10.15781,2013,04,23,    4.68,    4.23,    4.63,    3.12,    9.32,    7.36,    6.56,    5.27,              0.26,-999,              2.66
36.78551,10.15781,2013,04,24,    7.51,    6.48,    9.22,    6.92,   16.73,   13.40,   13.27,   10.34,              0.16,-999,              1.64
36.78551,10.15781,2013,04,25,    7.04,    6.89,    7.14,    4.52,   14.18,   11.40,   11.92,    9.29,              0.40,-999,              4.12
36.78551,10.15781,2013,04,26,    5.55,    4.68,    3.42,    2.08,    8.97,    6.75,    5.88,    4.24,              0.64,              6.79,              6.68
36.78551,10.15781,2013,04,27,    6.24,    4.24,    0.28,    0.58,    6.51,    4.81,    3.94,    2.80,              0.60,-999,              6.30
36.78551,10.15781,2013,04,28,    5.41,    5.16,    6.15,    3.60,   11.57,    8.76,    8.88,    6.57,              0.61,-999,              6.39
36.78551,10.15781,2013,04,29,    9.21,    7.45,    2.67,    1.75,   11.88,    9.20,    9.76,    7.21,              0.44,-999,              4.72
36.78551,10.15781,2013,04,30,    6.15,    4.06,    0.52,    0.35,    6.67,    4.41,    4.36,    3.27,              0.61,-999,              6.65
36.78551,10.15781,2013,05,01,    4.89,    3.97,    0.96,    0.93,    5.85,    4.89,    3.02,    2.22,              0.24,-999,              2.56
36.78551,10.15781,2013,05,02,    5.76,    4.12,    1.09,    0.97,    6.85,    5.08,    3.35,    2.53,              0.58,              6.65,              6.17
36.78551,10.15781,2013,05,03,    3.93,    3.61,    3.35,    2.14,    7.28,    5.75,    5.45,    3.95,              0.63,              6.94,              6.86
36.78551,10.15781,2013,05,04,    2.63,    2.80,    5.39,    3.47,    8.02,    6.27,    6.85,    5.20,              0.64,-999,              6.88
36.78551,10.15781,2013,05,05,    3.83,    3.87,    8.32,    6.23,   12.15,   10.10,   10.40,    8.36,              0.53,-999,              5.68
36.78551,10.15781,2013,05,06,    6.28,    5.73,    4.61,    2.98,   10.88,    8.71,    8.25,    6.16,              0.66,              7.19,              7.15
36.78551,10.15781,2013,05,07,    5.25,    3.58,    1.26,    0.84,    6.51,    4.42,    4.37,    3.08,              0.65,              7.24,              7.13
36.78551,10.15781,2013,05,08,    4.26,    4.35,    4.50,    2.72,    8.76,    7.07,    6.51,    4.61,              0.62,-999,              6.93
36.78551,10.15781,2013,05,09,    3.34,    3.21,    2.44,    1.70,    5.78,    4.91,    4.44,    3.29,              0.63,              7.05,              6.94
36.78551,10.15781,2013,05,10,    3.84,    2.36,    1.10,    0.72,    4.95,    3.08,    2.93,    2.06,              0.63,              7.21,              7.13
36.78551,10.15781,2013,05,11,    2.57,    3.42,    6.04,    3.60,    8.62,    7.02,    7.45,    5.70,              0.57,-999,              6.36
36.78551,10.15781,2013,05,12,    4.46,    4.40,    8.02,    6.04,   12.48,   10.44,   10.27,    8.23,              0.64,-999,              7.18
36.78551,10.15781,2013,05,13,    5.00,    5.85,    6.92,    4.23,   11.91,   10.08,   10.08,    7.86,              0.64,              7.45,              7.10
36.78551,10.15781,2013,05,14,    8.24,    6.29,    0.68,    0.55,    8.92,    6.84,    5.55,    4.10,              0.63,-999,              7.00
36.78551,10.15781,2013,05,15,    9.07,    7.51,    1.24,    0.79,   10.31,    8.30,    7.18,    5.43,              0.30,-999,              3.29
36.78551,10.15781,2013,05,16,    4.68,    3.97,    3.41,    2.46,    8.09,    6.43,    6.63,    5.16,              0.51,-999,              5.61
36.78551,10.15781,2013,05,17,    6.67,    5.51,    0.75,    0.51,    7.42,    6.01,    5.13,    3.80,              0.65,              7.27,              7.22
36.78551,10.15781,2013,05,18,    7.84,    7.19,    5.06,    3.23,   12.90,   10.43,    8.80,    6.78,              0.55,-999,              6.04
36.78551,10.15781,2013,05,19,    6.89,    5.82,    4.46,    2.88,   11.35,    8.69,    7.17,    5.58,              0.66,              7.45,              7.32
36.78551,10.15781,2013,05,20,    5.28,    4.27,    2.21,    1.68,    7.48,    5.96,    4.93,    3.86,              0.65,-999,              7.37
36.78551,10.15781,2013,05,21,    6.17,    6.08,    5.50,    3.30,   11.67,    9.38,    7.67,    5.80,              0.39,-999,              4.34
36.78551,10.15781,2013,05,22,   17.41,   15.82,    6.69,    3.81,   24.10,   19.63,   14.51,   11.27,              0.53,-999,              5.86
36.78551,10.15781,2013,05,23,    7.43,    7.14,    7.49,    4.69,   14.92,   11.83,   12.79,   10.01,              0.60,-999,              6.75
36.78551,10.15781,2013,05,24,    3.39,    2.30,    3.62,    2.38,    7.01,    4.68,    5.02,    3.67,              0.65,              7.50,              7.41
36.78551,10.15781,2013,05,25,    5.16,    4.24,    0.97,    0.84,    6.12,    5.08,    4.40,    3.20,              0.63,              7.45,              7.18
36.78551,10.15781,2013,05,26,    3.46,    3.71,    2.40,    1.64,    5.86,    5.34,    5.13,    4.01,              0.68,              7.61,              7.54
36.78551,10.15781,2013,05,27,    7.57,    6.36,    1.73,    1.16,    9.30,    7.52,    6.02,    4.68,              0.66,              7.52,              7.48
36.78551,10.15781,2013,05,28,   12.49,   10.52,    0.87,    0.70,   13.36,   11.22,    7.79,    6.18,              0.64,-999,              7.12
36.78551,10.15781,2013,05,29,    5.72,    4.29,    0.59,    0.99,    6.31,    5.29,    4.74,    3.60,              0.66,-999,              7.35
36.78551,10.15781,2013,05,30,    3.05,    2.76,    4.10,    3.34,    7.15,    6.09,    5.68,    4.22,              0.53,-999,              6.04
36.78551,10.15781,2013,05,31,    4.62,    4.01,    2.03,    1.37,    6.65,    5.38,    5.28,    3.95,              0.64,-999,              7.48
36.78551,10.15781,2013,06,01,    9.14,    8.17,    4.27,    2.74,   13.41,   10.92,    9.56,    7.53,              0.56,-999,              6.45
36.78551,10.15781,2013,06,02,    7.25,    7.11,    5.90,    3.62,   13.15,   10.72,   10.57,    8.13,              0.68,              7.99,              7.92
36.78551,10.15781,2013,06,03,    3.44,    2.12,    2.35,    2.02,    5.80,    4.14,    4.48,    3.27,              0.69,              7.94,              7.91
36.78551,10.15781,2013,06,04,    4.09,    3.96,    2.96,    2.15,    7.05,    6.11,    5.32,    4.07,              0.68,              8.03,              7.88
36.78551,10.15781,2013,06,05,    7.90,    6.18,    0.04,    0.13,    7.94,    6.31,    3.62,    3.00,              0.67,-999,              7.72
36.78551,10.15781,2013,06,06,    4.60,    5.04,    6.02,    3.74,   10.62,    8.79,    7.92,    6.05,              0.61,-999,              6.90
36.78551,10.15781,2013,06,07,    4.30,    3.68,    1.90,    1.31,    6.20,    4.98,    5.02,    3.77,              0.69,              7.97,              7.93
36.78551,10.15781,2013,06,08,    4.99,    3.71,    1.87,    1.19,    6.86,    4.90,    4.19,    3.18,              0.71,              8.02,              7.96
36.78551,10.15781,2013,06,09,    5.03,    3.70,    1.01,    1.27,    6.04,    4.97,    3.80,    3.09,              0.68,              7.99,              7.90
36.78551,10.15781,2013,06,10,    3.82,    3.68,    5.93,    4.20,    9.74,    7.88,    8.05,    6.32,              0.64,              8.03,              7.51
36.78551,10.15781,2013,06,11,    3.29,    4.21,    6.67,    4.11,    9.96,    8.32,    8.46,    6.53,              0.68,              8.03,              7.89
36.78551,10.15781,2013,06,12,    3.22,    3.77,    6.88,    4.32,   10.10,    8.09,    8.21,    6.09,              0.70,              7.94,              7.91
36.78551,10.15781,2013,06,13,    4.68,    3.85,    2.92,    2.11,    7.60,    5.96,    6.16,    4.70,              0.69,              8.07,              7.96
36.78551,10.15781,2013,06,14,    3.67,    3.26,    1.34,    1.24,    5.01,    4.50,    3.47,    2.74,              0.70,              8.20,              8.16
36.78551,10.15781,2013,06,15,    3.73,    2.17,    2.73,    2.41,    6.45,    4.58,    4.24,    3.22,              0.68,-999,              8.01
36.78551,10.15781,2013,06,16,    2.77,    2.72,    5.21,    3.20,    7.98,    5.92,    6.31,    4.80,              0.71,              8.07,              8.01
36.78551,10.15781,2013,06,17,    3.30,    2.98,    6.48,    4.83,    9.78,    7.82,    8.11,    6.29,              0.70,              8.03,              7.98
36.78551,10.15781,2013,06,18,    2.41,    2.58,    7.69,    5.52,   10.10,    8.09,    8.99,    6.99,              0.69,              8.01,              7.94
36.78551,10.15781,2013,06,19,    6.29,    5.23,    1.15,    0.94,    7.45,    6.17,    5.43,    4.13,              0.70,              8.09,              8.07
36.78551,10.15781,2013,06,20,    4.46,    3.81,    0.67,    0.27,    5.13,    4.08,    3.06,    2.42,              0.67,              8.02,              7.91
36.78551,10.15781,2013,06,21,    4.87,    4.17,    0.48,    0.02,    5.35,    4.19,    3.13,    2.49,              0.70,              7.95,              7.92
36.78551,10.15781,2013,06,22,    6.04,    5.44,    2.40,    1.65,    8.44,    7.09,    5.44,    4.54,              0.59,-999,              6.89
36.78551,10.15781,2013,06,23,    1.89,    1.97,    6.30,    5.00,    8.20,    6.97,    7.30,    6.07,              0.68,-999,              7.81
36.78551,10.15781,2013,06,24,    4.12,    4.08,    7.77,    6.06,   11.88,   10.15,    9.96,    8.21,              0.67,-999,              7.86
36.78551,10.15781,2013,06,25,    3.02,    3.83,    7.35,    5.17,   10.37,    9.00,    9.47,    7.73,              0.70,              8.16,              8.08
36.78551,10.15781,2013,06,26,    2.72,    3.40,    7.18,    4.91,    9.90,    8.32,    8.76,    7.00,              0.70,              8.05,              7.94
36.78551,10.15781,2013,06,27,    5.19,    4.16,    1.73,    1.20,    6.92,    5.37,    4.88,    3.88,              0.68,              8.17,              7.97
36.78551,10.15781,2013,06,28,    9.45,    7.81,    0.49,    0.34,    9.93,    8.15,    5.75,    4.73,              0.66,-999,              7.68
36.78551,10.15781,2013,06,29,    2.94,    3.44,    9.02,    6.84,   11.95,   10.29,   10.50,    8.54,              0.64,-999,              7.53
36.78551,10.15781,2013,06,30,    7.96,    6.96,    1.55,    1.19,    9.51,    8.15,    7.73,    6.26,              0.49,-999,              5.64
36.78551,10.15781,2013,07,01,    8.08,    6.48,    0.28,    0.30,    8.36,    6.77,    4.31,    3.64,              0.67,              7.91,              7.80
36.78551,10.15781,2013,07,02,    5.09,    3.66,    2.74,    2.59,    7.83,    6.25,    5.47,    4.57,              0.67,-999,              7.76
36.78551,10.15781,2013,07,03,    3.69,    3.24,    1.22,    0.85,    4.90,    4.09,    3.41,    2.74,              0.68,              7.83,              7.81
36.78551,10.15781,2013,07,04,    3.22,    3.24,    5.98,    4.51,    9.20,    7.75,    7.23,    5.93,              0.68,              7.78,              7.72
36.78551,10.15781,2013,07,05,    2.69,    3.37,    5.97,    4.12,    8.65,    7.50,    7.77,    6.43,              0.61,-999,              6.86
36.78551,10.15781,2013,07,06,    1.92,    1.80,    5.07,    3.81,    6.99,    5.60,    6.10,    4.64,              0.66,-999,              7.72
36.78551,10.15781,2013,07,07,    4.70,    4.24,    2.46,    1.74,    7.16,    5.98,    6.09,    4.64,              0.69,              7.88,              7.87
36.78551,10.15781,2013,07,08,    2.93,    3.26,    2.95,    1.99,    5.88,    5.25,    4.83,    3.73,              0.68,              7.81,              7.71
36.78551,10.15781,2013,07,09,    4.27,    3.77,    0.68,    0.61,    4.96,    4.37,    2.95,    2.42,              0.70,-999,              7.81
36.78551,10.15781,2013,07,10,    3.88,    3.43,    0.60,    0.46,    4.48,    3.88,    2.14,    1.84,              0.67,-999,              7.65
36.78551,10.15781,2013,07,11,    5.30,    3.83,    0.55,    0.43,    5.85,    4.26,    2.39,    1.91,              0.66,              7.80,              7.74
36.78551,10.15781,2013,07,12,    4.56,    2.65,    1.22,    1.25,    5.78,    3.90,    3.96,    2.97,              0.69,              7.76,              7.75
36.78551,10.15781,2013,07,13,    5.22,    3.69,    0.78,    1.04,    6.00,    4.72,    3.28,    2.63,              0.67,              7.71,              7.66
36.78551,10.15781,2013,07,14,    5.61,    4.52,    0.95,    1.14,    6.56,    5.66,    3.32,    2.79,              0.67,              7.73,              7.71
36.78551,10.15781,2013,07,15,    2.78,    3.16,    2.83,    1.83,    5.61,    4.99,    4.13,    3.32,              0.67,              7.75,              7.69
36.78551,10.15781,2013,07,16,    3.11,    3.15,    2.68,    1.79,    5.79,    4.94,    4.47,    3.59,              0.68,-999,              7.76
36.78551,10.15781,2013,07,17,    5.76,    4.93,    0.32,    0.30,    6.07,    5.23,    3.25,    2.59,              0.68,              7.78,              7.66
36.78551,10.15781,2013,07,18,    4.47,    3.83,    1.91,    1.32,    6.38,    5.15,    3.71,    2.97,              0.67,-999,              7.73
36.78551,10.15781,2013,07,19,    3.43,    2.57,    3.72,    3.11,    7.15,    5.68,    4.86,    3.86,              0.67,              7.63,              7.56
36.78551,10.15781,2013,07,20,    5.28,    3.93,    2.86,    2.59,    8.14,    6.52,    5.40,    4.17,              0.52,-999,              5.74
36.78551,10.15781,2013,07,21,    4.20,    3.27,    2.18,    2.16,    6.38,    5.43,    5.04,    4.17,              0.66,              7.55,              7.53
36.78551,10.15781,2013,07,22,    3.98,    4.10,    2.41,    1.65,    6.39,    5.75,    4.48,    3.69,              0.65,              7.50,              7.34
36.78551,10.15781,2013,07,23,    3.61,    3.31,    1.81,    1.36,    5.42,    4.68,    3.20,    2.71,              0.70,              7.63,              7.61
36.78551,10.15781,2013,07,24,    5.01,    4.16,    0.19,    0.19,    5.20,    4.35,    2.30,    2.00,              0.69,              7.61,              7.54
36.78551,10.15781,2013,07,25,    5.29,    3.86,    0.62,    0.61,    5.91,    4.47,    3.02,    2.40,              0.67,-999,              7.60
36.78551,10.15781,2013,07,26,    3.48,    2.97,    3.23,    2.20,    6.71,    5.17,    4.50,    3.44,              0.69,              7.68,              7.64
36.78551,10.15781,2013,07,27,    3.06,    2.13,    3.22,    2.32,    6.28,    4.45,    4.36,    3.40,              0.68,              7.68,              7.65
36.78551,10.15781,2013,07,28,    2.73,    2.29,    5.16,    3.35,    7.89,    5.65,    6.07,    4.64,              0.70,              7.68,              7.68
36.78551,10.15781,2013,07,29,    6.17,    5.22,    1.18,    0.91,    7.36,    6.13,    4.82,    3.65,              0.68,              7.61,              7.56
36.78551,10.15781,2013,07,30,    3.77,    3.78,    7.54,    5.99,   11.31,    9.77,    9.70,    8.13,              0.70,              7.54,              7.52
36.78551,10.15781,2013,07,31,    3.96,    4.37,    6.36,    4.44,   10.33,    8.81,    8.84,    7.29,              0.67,-999,              7.33
36.78551,10.15781,2013,08,01,    2.66,    3.31,    4.67,    2.97,    7.33,    6.28,    6.38,    5.10,              0.69,-999,              7.35
36.78551,10.15781,2013,08,02,    3.44,    3.08,    2.26,    1.69,    5.70,    4.76,    3.77,    3.09,              0.71,              7.55,              7.50
36.78551,10.15781,2013,08,03,    5.01,    4.17,    0.72,    0.45,    5.73,    4.62,    2.89,    2.34,              0.69,              7.52,              7.49
36.78551,10.15781,2013,08,04,    4.95,    4.21,    0.72,    0.62,    5.68,    4.83,    2.77,    2.19,              0.71,              7.54,              7.54
36.78551,10.15781,2013,08,05,    4.54,    4.31,    0.34,    0.12,    4.88,    4.43,    2.85,    2.29,              0.70,              7.52,              7.46
36.78551,10.15781,2013,08,06,    4.84,    4.09,    0.60,    0.48,    5.44,    4.57,    3.40,    2.55,              0.72,              7.55,              7.53
36.78551,10.15781,2013,08,07,    3.18,    2.79,    4.56,    2.86,    7.74,    5.65,    6.25,    4.41,              0.71,              7.57,              7.47
36.78551,10.15781,2013,08,08,    5.92,    4.84,    1.21,    0.94,    7.14,    5.78,    4.97,    3.60,              0.69,              7.45,              7.44
36.78551,10.15781,2013,08,09,    6.17,    6.05,    6.47,    4.71,   12.64,   10.76,   10.72,    8.95,              0.68,-999,              7.05
36.78551,10.15781,2013,08,10,    5.11,    5.06,    9.95,    7.86,   15.06,   12.92,   12.86,   10.63,              0.68,-999,              7.20
36.78551,10.15781,2013,08,11,    3.04,    3.25,    6.80,    4.90,    9.84,    8.15,    8.27,    6.86,              0.69,              7.24,              7.17
36.78551,10.15781,2013,08,12,    4.98,    3.09,    1.81,    1.63,    6.79,    4.72,    4.41,    3.43,              0.71,              7.29,              7.26
36.78551,10.15781,2013,08,13,    3.82,    3.37,    2.67,    1.87,    6.49,    5.24,    3.83,    3.10,              0.70,              7.24,              7.22
36.78551,10.15781,2013,08,14,    5.89,    5.15,    0.25,    0.16,    6.15,    5.31,    3.34,    2.56,              0.68,-999,              6.89
36.78551,10.15781,2013,08,15,    3.32,    4.41,    5.79,    3.54,    9.11,    7.95,    7.71,    6.03,              0.67,              7.14,              7.12
36.78551,10.15781,2013,08,16,    3.41,    2.89,    1.98,    1.72,    5.39,    4.62,    3.75,    2.96,              0.69,              7.20,              7.07
36.78551,10.15781,2013,08,17,    3.46,    2.76,    1.66,    1.11,    5.12,    3.87,    2.91,    2.32,              0.67,-999,              6.94
36.78551,10.15781,2013,08,18,    2.88,    2.06,    0.94,    0.57,    3.81,    2.63,    2.62,    1.94,              0.66,-999,              6.83
36.78551,10.15781,2013,08,19,    5.02,    3.17,    0.52,    0.63,    5.54,    3.79,    2.53,    1.91,              0.64,-999,              6.35
36.78551,10.15781,2013,08,20,    5.72,    5.35,    3.24,    2.22,    8.96,    7.57,    7.37,    5.83,              0.67,              6.88,              6.81
36.78551,10.15781,2013,08,21,    3.38,    4.50,    5.50,    3.36,    8.88,    7.86,    7.76,    6.03,              0.64,-999,              6.53
36.78551,10.15781,2013,08,22,    3.54,    3.37,    2.26,    1.57,    5.80,    4.93,    4.71,    3.69,              0.66,-999,              6.45
36.78551,10.15781,2013,08,23,    7.12,    5.45,    1.01,    0.70,    8.13,    6.14,    4.33,    3.44,              0.67,              6.85,              6.76
36.78551,10.15781,2013,08,24,    3.92,    2.36,    3.27,    2.86,    7.18,    5.22,    5.63,    4.20,              0.69,-999,              6.73
36.78551,10.15781,2013,08,25,    3.81,    2.92,    1.86,    1.41,    5.67,    4.33,    3.76,    2.92,              0.69,              6.74,              6.66
36.78551,10.15781,2013,08,26,    4.97,    4.45,    1.66,    1.02,    6.63,    5.47,    4.35,    3.23,              0.46,-999,              4.51
36.78551,10.15781,2013,08,27,    4.04,    3.73,    2.27,    1.54,    6.31,    5.27,    3.83,    2.82,              0.65,              6.58,              6.38
36.78551,10.15781,2013,08,28,    7.48,    5.66,    1.25,    1.23,    8.73,    6.89,    3.78,    2.94,              0.68,-999,              6.51
36.78551,10.15781,2013,08,29,    6.60,    5.96,    1.93,    1.31,    8.53,    7.27,    5.97,    4.67,              0.66,              6.49,              6.44
36.78551,10.15781,2013,08,30,    5.64,    4.27,    0.77,    0.43,    6.41,    4.70,    3.93,    2.95,              0.67,-999,              6.33
36.78551,10.15781,2013,08,31,    3.90,    3.01,    1.76,    1.70,    5.66,    4.71,    3.74,    3.00,              0.40,-999,              3.84
36.78551,10.15781,2013,09,01,    1.93,    1.80,    3.06,    2.80,    4.98,    4.60,    4.37,    3.43,              0.27,-999,              2.54
36.78551,10.15781,2013,09,02,    1.90,    3.10,    4.76,    3.02,    6.66,    6.12,    6.02,    4.71,              0.55,-999,              5.31
36.78551,10.15781,2013,09,03,    1.50,    2.01,    4.30,    3.07,    5.80,    5.08,    5.03,    3.85,              0.55,-999,              5.10
36.78551,10.15781,2013,09,04,    5.62,    3.87,    0.82,    0.60,    6.44,    4.47,    3.49,    2.59,              0.63,-999,              5.85
36.78551,10.15781,2013,09,05,    5.07,    3.27,    1.22,    1.12,    6.28,    4.39,    3.89,    2.89,              0.67,-999,              6.13
36.78551,10.15781,2013,09,06,    3.99,    2.91,    1.54,    1.09,    5.53,    4.00,    3.94,    2.94,              0.67,              6.22,              6.18
36.78551,10.15781,2013,09,07,    5.33,    3.64,    1.52,    1.11,    6.85,    4.75,    3.83,    3.02,              0.68,-999,              6.10
36.78551,10.15781,2013,09,08,    2.93,    2.83,    5.14,    3.34,    8.08,    6.17,    6.64,    5.06,              0.66,-999,              5.99
36.78551,10.15781,2013,09,09,    6.35,    5.44,    0.51,    0.45,    6.86,    5.89,    4.41,    3.28,              0.60,-999,              5.47
36.78551,10.15781,2013,09,10,    4.34,    2.37,    2.07,    2.15,    6.41,    4.52,    4.20,    3.25,              0.60,-999,              5.43
36.78551,10.15781,2013,09,11,    4.66,    2.87,    0.48,    0.70,    5.13,    3.57,    2.40,    1.87,              0.63,-999,              5.54
36.78551,10.15781,2013,09,12,    6.03,    4.84,    0.53,    0.41,    6.56,    5.24,    4.46,    3.54,              0.35,-999,              3.13
36.78551,10.15781,2013,09,13,    2.51,    3.64,    5.75,    3.65,    8.27,    7.29,    7.04,    5.40,              0.63,-999,              5.50
